order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd,order_item_date,order_item_time
7822,17-10-2013 10:20,7797,1,1,49.99,19.49,17-10-2013,10:20:51
7823,17-10-2013 10:43,7798,1,1,49.99,19.49,17-10-2013,10:43:35
7824,17-10-2013 11:42,7799,1,1,49.99,19.49,17-10-2013,11:42:19
7825,17-10-2013 11:56,7800,1,1,49.99,19.49,17-10-2013,11:56:47
7826,17-10-2013 12:04,7801,1,1,49.99,19.49,17-10-2013,12:04:50
7827,17-10-2013 12:16,7802,1,1,49.99,19.49,17-10-2013,12:16:56
7828,17-10-2013 14:00,7803,1,1,49.99,19.49,17-10-2013,14:00:48
7829,17-10-2013 14:39,7804,1,1,49.99,19.49,17-10-2013,14:39:13
7830,17-10-2013 15:16,7805,1,1,49.99,19.49,17-10-2013,15:16:06
7831,17-10-2013 16:55,7806,1,1,49.99,19.49,17-10-2013,16:55:16
7832,17-10-2013 17:30,7807,1,1,49.99,19.49,17-10-2013,17:30:25
7833,17-10-2013 17:54,7808,2,1,59.99,22.49,17-10-2013,17:54:54
7834,17-10-2013 17:59,7809,2,1,59.99,22.49,17-10-2013,17:59:59
7835,17-10-2013 18:30,7810,1,1,49.99,19.49,17-10-2013,18:30:29
7836,17-10-2013 19:26,7811,1,1,49.99,19.49,17-10-2013,19:26:52
7837,17-10-2013 19:53,7812,1,1,49.99,19.49,17-10-2013,19:53:23
7838,17-10-2013 20:14,7813,1,1,49.99,19.49,17-10-2013,20:14:49
7839,17-10-2013 20:24,7814,1,1,49.99,19.49,17-10-2013,20:24:48
7840,17-10-2013 22:52,7815,1,1,49.99,19.49,17-10-2013,22:52:25
7841,17-10-2013 23:05,7816,1,1,49.99,19.49,17-10-2013,23:05:16
7842,17-10-2013 23:07,7817,1,1,49.99,19.49,17-10-2013,23:07:28
7843,17-10-2013 23:07,7817,2,0,59.99,22.49,17-10-2013,23:07:28
7844,18-10-2013 01:59,7818,2,1,59.99,22.49,18-10-2013,01:59:35
7845,18-10-2013 05:06,7819,2,1,59.99,22.49,18-10-2013,05:06:13
7846,18-10-2013 05:54,7820,1,1,49.99,19.49,18-10-2013,05:54:41
7847,18-10-2013 07:52,7821,1,1,49.99,19.49,18-10-2013,07:52:37
7848,18-10-2013 08:05,7822,1,1,49.99,19.49,18-10-2013,08:05:51
7849,18-10-2013 09:38,7823,1,1,49.99,19.49,18-10-2013,09:38:34
7850,18-10-2013 10:41,7824,1,1,49.99,19.49,18-10-2013,10:41:05
7851,18-10-2013 11:19,7825,2,1,59.99,22.49,18-10-2013,11:19:00
7852,18-10-2013 11:39,7826,1,1,49.99,19.49,18-10-2013,11:39:00
7853,18-10-2013 12:58,7827,1,1,49.99,19.49,18-10-2013,12:58:19
7854,18-10-2013 13:12,7828,1,1,49.99,19.49,18-10-2013,13:12:12
7855,18-10-2013 13:36,7829,1,1,49.99,19.49,18-10-2013,13:36:04
7856,18-10-2013 14:31,7830,2,1,59.99,22.49,18-10-2013,14:31:39
7857,18-10-2013 14:42,7831,1,1,49.99,19.49,18-10-2013,14:42:52
7858,18-10-2013 14:55,7832,1,1,49.99,19.49,18-10-2013,14:55:13
7859,18-10-2013 16:06,7833,2,1,59.99,22.49,18-10-2013,16:06:28
7860,18-10-2013 17:24,7834,1,1,49.99,19.49,18-10-2013,17:24:16
7861,18-10-2013 18:37,7835,1,1,49.99,19.49,18-10-2013,18:37:30
7862,18-10-2013 20:17,7836,2,1,59.99,22.49,18-10-2013,20:17:37
7863,19-10-2013 02:00,7837,1,1,49.99,19.49,19-10-2013,02:00:55
7864,19-10-2013 09:41,7838,1,1,49.99,19.49,19-10-2013,09:41:59
7865,19-10-2013 11:56,7839,1,1,49.99,19.49,19-10-2013,11:56:00
7866,19-10-2013 12:15,7840,1,1,49.99,19.49,19-10-2013,12:15:58
7867,19-10-2013 12:16,7841,1,1,49.99,19.49,19-10-2013,12:16:46
7868,19-10-2013 15:31,7842,1,1,49.99,19.49,19-10-2013,15:31:00
7869,19-10-2013 16:14,7843,1,1,49.99,19.49,19-10-2013,16:14:52
7870,19-10-2013 16:18,7844,1,1,49.99,19.49,19-10-2013,16:18:06
7871,19-10-2013 18:29,7845,1,1,49.99,19.49,19-10-2013,18:29:12
7872,19-10-2013 19:12,7846,2,1,59.99,22.49,19-10-2013,19:12:44
7873,20-10-2013 04:41,7847,1,1,49.99,19.49,20-10-2013,04:41:18
7874,20-10-2013 07:17,7848,1,1,49.99,19.49,20-10-2013,07:17:39
7875,20-10-2013 08:49,7849,2,1,59.99,22.49,20-10-2013,08:49:30
7876,20-10-2013 09:57,7850,1,1,49.99,19.49,20-10-2013,09:57:06
7877,20-10-2013 10:19,7851,2,1,59.99,22.49,20-10-2013,10:19:22
7878,20-10-2013 11:36,7852,1,1,49.99,19.49,20-10-2013,11:36:28
7879,20-10-2013 12:39,7853,1,1,49.99,19.49,20-10-2013,12:39:04
7880,20-10-2013 13:58,7854,1,1,49.99,19.49,20-10-2013,13:58:29
7881,20-10-2013 17:56,7855,1,1,49.99,19.49,20-10-2013,17:56:45
7882,20-10-2013 20:26,7856,1,1,49.99,19.49,20-10-2013,20:26:04
7883,20-10-2013 20:46,7857,1,1,49.99,19.49,20-10-2013,20:46:58
7884,20-10-2013 22:24,7858,1,1,49.99,19.49,20-10-2013,22:24:52
7885,21-10-2013 00:10,7859,1,1,49.99,19.49,21-10-2013,00:10:32
7886,21-10-2013 01:59,7860,1,1,49.99,19.49,21-10-2013,01:59:58
7887,21-10-2013 03:09,7861,1,1,49.99,19.49,21-10-2013,03:09:49
7888,21-10-2013 05:37,7862,1,1,49.99,19.49,21-10-2013,05:37:44
7889,21-10-2013 05:51,7863,1,1,49.99,19.49,21-10-2013,05:51:12
7890,21-10-2013 05:51,7863,2,0,59.99,22.49,21-10-2013,05:51:12
7891,21-10-2013 07:37,7864,1,1,49.99,19.49,21-10-2013,07:37:33
7892,21-10-2013 09:16,7865,1,1,49.99,19.49,21-10-2013,09:16:28
7893,21-10-2013 10:01,7866,1,1,49.99,19.49,21-10-2013,10:01:52
7894,21-10-2013 10:24,7867,1,1,49.99,19.49,21-10-2013,10:24:02
7895,21-10-2013 10:24,7867,2,0,59.99,22.49,21-10-2013,10:24:02
7896,21-10-2013 11:02,7868,1,1,49.99,19.49,21-10-2013,11:02:45
7897,21-10-2013 14:47,7869,2,1,59.99,22.49,21-10-2013,14:47:06
7898,21-10-2013 15:48,7870,2,1,59.99,22.49,21-10-2013,15:48:38
7899,21-10-2013 15:53,7871,2,1,59.99,22.49,21-10-2013,15:53:35
7900,21-10-2013 16:04,7872,1,1,49.99,19.49,21-10-2013,16:04:20
7901,21-10-2013 17:16,7873,1,1,49.99,19.49,21-10-2013,17:16:08
7902,21-10-2013 19:54,7874,1,1,49.99,19.49,21-10-2013,19:54:47
7903,21-10-2013 20:53,7875,1,1,49.99,19.49,21-10-2013,20:53:01
7904,21-10-2013 20:53,7875,2,0,59.99,22.49,21-10-2013,20:53:01
7905,21-10-2013 20:55,7876,1,1,49.99,19.49,21-10-2013,20:55:56
7906,21-10-2013 21:16,7877,1,1,49.99,19.49,21-10-2013,21:16:17
7907,21-10-2013 21:17,7878,2,1,59.99,22.49,21-10-2013,21:17:13
7908,21-10-2013 21:54,7879,1,1,49.99,19.49,21-10-2013,21:54:24
7909,21-10-2013 23:05,7880,1,1,49.99,19.49,21-10-2013,23:05:23
7910,21-10-2013 23:23,7881,1,1,49.99,19.49,21-10-2013,23:23:36
7911,22-10-2013 00:15,7882,2,1,59.99,22.49,22-10-2013,00:15:16
7912,22-10-2013 07:55,7883,1,1,49.99,19.49,22-10-2013,07:55:06
7913,22-10-2013 09:48,7884,1,1,49.99,19.49,22-10-2013,09:48:48
7914,22-10-2013 10:16,7885,1,1,49.99,19.49,22-10-2013,10:16:12
7915,22-10-2013 10:18,7886,1,1,49.99,19.49,22-10-2013,10:18:28
7916,22-10-2013 10:45,7887,2,1,59.99,22.49,22-10-2013,10:45:09
7917,22-10-2013 11:48,7888,1,1,49.99,19.49,22-10-2013,11:48:22
7918,22-10-2013 11:54,7889,1,1,49.99,19.49,22-10-2013,11:54:16
7919,22-10-2013 12:25,7890,1,1,49.99,19.49,22-10-2013,12:25:28
7920,22-10-2013 12:25,7891,1,1,49.99,19.49,22-10-2013,12:25:38
7921,22-10-2013 12:47,7892,1,1,49.99,19.49,22-10-2013,12:47:59
7922,22-10-2013 14:11,7893,1,1,49.99,19.49,22-10-2013,14:11:35
7923,22-10-2013 14:45,7894,1,1,49.99,19.49,22-10-2013,14:45:48
7924,22-10-2013 14:55,7895,1,1,49.99,19.49,22-10-2013,14:55:14
7925,22-10-2013 15:34,7896,1,1,49.99,19.49,22-10-2013,15:34:02
7926,22-10-2013 15:48,7897,2,1,59.99,22.49,22-10-2013,15:48:14
7927,22-10-2013 16:37,7898,2,1,59.99,22.49,22-10-2013,16:37:18
7928,22-10-2013 16:54,7899,1,1,49.99,19.49,22-10-2013,16:54:01
7929,22-10-2013 18:02,7900,1,1,49.99,19.49,22-10-2013,18:02:15
7930,22-10-2013 18:14,7901,1,1,49.99,19.49,22-10-2013,18:14:04
7931,22-10-2013 19:04,7902,2,1,59.99,22.49,22-10-2013,19:04:56
7932,22-10-2013 19:47,7903,1,1,49.99,19.49,22-10-2013,19:47:08
7933,22-10-2013 19:55,7904,1,1,49.99,19.49,22-10-2013,19:55:02
7934,22-10-2013 21:04,7905,1,1,49.99,19.49,22-10-2013,21:04:13
7935,22-10-2013 23:29,7906,1,1,49.99,19.49,22-10-2013,23:29:45
7936,22-10-2013 23:37,7907,2,1,59.99,22.49,22-10-2013,23:37:23
7937,23-10-2013 00:37,7908,1,1,49.99,19.49,23-10-2013,00:37:28
7938,23-10-2013 01:13,7909,1,1,49.99,19.49,23-10-2013,01:13:05
7939,23-10-2013 04:48,7910,1,1,49.99,19.49,23-10-2013,04:48:28
7940,23-10-2013 06:56,7911,1,1,49.99,19.49,23-10-2013,06:56:33
7941,23-10-2013 09:14,7912,1,1,49.99,19.49,23-10-2013,09:14:52
7942,23-10-2013 10:25,7913,2,1,59.99,22.49,23-10-2013,10:25:49
7943,23-10-2013 11:10,7914,1,1,49.99,19.49,23-10-2013,11:10:26
7944,23-10-2013 11:18,7915,1,1,49.99,19.49,23-10-2013,11:18:18
7945,23-10-2013 11:20,7916,1,1,49.99,19.49,23-10-2013,11:20:43
7946,23-10-2013 12:45,7917,1,1,49.99,19.49,23-10-2013,12:45:05
7947,23-10-2013 13:35,7918,1,1,49.99,19.49,23-10-2013,13:35:15
7948,23-10-2013 14:12,7919,1,1,49.99,19.49,23-10-2013,14:12:40
7949,23-10-2013 14:31,7920,1,1,49.99,19.49,23-10-2013,14:31:12
7950,23-10-2013 14:36,7921,2,1,59.99,22.49,23-10-2013,14:36:11
7951,23-10-2013 14:41,7922,1,1,49.99,19.49,23-10-2013,14:41:10
7952,23-10-2013 14:52,7923,1,1,49.99,19.49,23-10-2013,14:52:59
7953,23-10-2013 15:02,7924,1,1,49.99,19.49,23-10-2013,15:02:26
7954,23-10-2013 15:45,7925,1,1,49.99,19.49,23-10-2013,15:45:00
7955,23-10-2013 16:29,7926,1,1,49.99,19.49,23-10-2013,16:29:15
7956,23-10-2013 17:11,7927,2,1,59.99,22.49,23-10-2013,17:11:33
7957,23-10-2013 17:47,7928,1,1,49.99,19.49,23-10-2013,17:47:43
7958,23-10-2013 18:20,7929,2,1,59.99,22.49,23-10-2013,18:20:33
7959,23-10-2013 18:46,7930,2,1,59.99,22.49,23-10-2013,18:46:23
7960,23-10-2013 19:02,7931,1,1,49.99,19.49,23-10-2013,19:02:38
7961,23-10-2013 21:46,7932,1,1,49.99,19.49,23-10-2013,21:46:15
7962,23-10-2013 22:50,7933,1,1,49.99,19.49,23-10-2013,22:50:24
7963,23-10-2013 23:09,7934,1,1,49.99,19.49,23-10-2013,23:09:35
7964,24-10-2013 00:01,7935,1,1,49.99,19.49,24-10-2013,00:01:20
7965,24-10-2013 02:43,7936,1,1,49.99,19.49,24-10-2013,02:43:25
7966,24-10-2013 03:42,7937,1,1,49.99,19.49,24-10-2013,03:42:57
7967,24-10-2013 04:07,7938,1,1,49.99,19.49,24-10-2013,04:07:05
7968,24-10-2013 06:25,7939,2,1,59.99,22.49,24-10-2013,06:25:04
7969,24-10-2013 08:55,7940,1,1,49.99,19.49,24-10-2013,08:55:06
7970,24-10-2013 09:24,7941,1,1,49.99,19.49,24-10-2013,09:24:56
7971,24-10-2013 11:03,7942,1,1,49.99,19.49,24-10-2013,11:03:23
7972,24-10-2013 11:51,7943,1,1,49.99,19.49,24-10-2013,11:51:17
7973,24-10-2013 12:08,7944,1,1,49.99,19.49,24-10-2013,12:08:02
7974,24-10-2013 12:21,7945,1,1,49.99,19.49,24-10-2013,12:21:18
7975,24-10-2013 12:29,7946,1,1,49.99,19.49,24-10-2013,12:29:21
7976,24-10-2013 12:38,7947,1,1,49.99,19.49,24-10-2013,12:38:02
7977,24-10-2013 13:05,7948,1,1,49.99,19.49,24-10-2013,13:05:39
7978,24-10-2013 13:35,7949,1,1,49.99,19.49,24-10-2013,13:35:10
7979,24-10-2013 14:11,7950,1,1,49.99,19.49,24-10-2013,14:11:44
7980,24-10-2013 14:17,7951,2,1,59.99,22.49,24-10-2013,14:17:30
7981,24-10-2013 14:20,7952,1,1,49.99,19.49,24-10-2013,14:20:19
7982,24-10-2013 14:38,7953,1,1,49.99,19.49,24-10-2013,14:38:27
7983,24-10-2013 14:38,7953,2,0,59.99,22.49,24-10-2013,14:38:27
7984,24-10-2013 15:38,7954,1,1,49.99,19.49,24-10-2013,15:38:43
7985,24-10-2013 16:26,7955,1,1,49.99,19.49,24-10-2013,16:26:54
7986,24-10-2013 16:54,7956,1,1,49.99,19.49,24-10-2013,16:54:50
7987,24-10-2013 17:24,7957,1,1,49.99,19.49,24-10-2013,17:24:13
7988,24-10-2013 17:40,7958,1,1,49.99,19.49,24-10-2013,17:40:34
7989,24-10-2013 18:51,7959,1,1,49.99,19.49,24-10-2013,18:51:51
7990,24-10-2013 19:12,7960,1,1,49.99,19.49,24-10-2013,19:12:44
7991,24-10-2013 19:23,7961,1,1,49.99,19.49,24-10-2013,19:23:27
7992,24-10-2013 20:05,7962,1,1,49.99,19.49,24-10-2013,20:05:16
7993,24-10-2013 20:21,7963,1,1,49.99,19.49,24-10-2013,20:21:30
7994,24-10-2013 20:57,7964,2,1,59.99,22.49,24-10-2013,20:57:48
7995,24-10-2013 21:02,7965,1,1,49.99,19.49,24-10-2013,21:02:10
7996,24-10-2013 22:39,7966,1,1,49.99,19.49,24-10-2013,22:39:40
7997,24-10-2013 23:29,7967,1,1,49.99,19.49,24-10-2013,23:29:03
7998,25-10-2013 00:37,7968,1,1,49.99,19.49,25-10-2013,00:37:33
7999,25-10-2013 03:30,7969,1,1,49.99,19.49,25-10-2013,03:30:45
8000,25-10-2013 06:16,7970,1,1,49.99,19.49,25-10-2013,06:16:08
8001,25-10-2013 09:10,7971,2,1,59.99,22.49,25-10-2013,09:10:20
8002,25-10-2013 09:16,7972,1,1,49.99,19.49,25-10-2013,09:16:23
8003,25-10-2013 09:32,7973,1,1,49.99,19.49,25-10-2013,09:32:02
8004,25-10-2013 09:43,7974,1,1,49.99,19.49,25-10-2013,09:43:49
8005,25-10-2013 09:57,7975,1,1,49.99,19.49,25-10-2013,09:57:30
8006,25-10-2013 11:00,7976,1,1,49.99,19.49,25-10-2013,11:00:15
8007,25-10-2013 12:14,7977,2,1,59.99,22.49,25-10-2013,12:14:40
8008,25-10-2013 13:43,7978,1,1,49.99,19.49,25-10-2013,13:43:21
8009,25-10-2013 14:29,7979,1,1,49.99,19.49,25-10-2013,14:29:29
8010,25-10-2013 14:50,7980,1,1,49.99,19.49,25-10-2013,14:50:36
8011,25-10-2013 14:50,7981,2,1,59.99,22.49,25-10-2013,14:50:45
8012,25-10-2013 16:37,7982,1,1,49.99,19.49,25-10-2013,16:37:46
8013,25-10-2013 17:07,7983,1,1,49.99,19.49,25-10-2013,17:07:47
8014,25-10-2013 18:54,7984,1,1,49.99,19.49,25-10-2013,18:54:43
8015,25-10-2013 20:28,7985,1,1,49.99,19.49,25-10-2013,20:28:04
8016,25-10-2013 21:51,7986,1,1,49.99,19.49,25-10-2013,21:51:54
8017,26-10-2013 00:28,7987,1,1,49.99,19.49,26-10-2013,00:28:09
8018,26-10-2013 01:47,7988,1,1,49.99,19.49,26-10-2013,01:47:21
8019,26-10-2013 05:08,7989,1,1,49.99,19.49,26-10-2013,05:08:51
8020,26-10-2013 11:10,7990,1,1,49.99,19.49,26-10-2013,11:10:42
8021,26-10-2013 14:52,7991,1,1,49.99,19.49,26-10-2013,14:52:44
8022,26-10-2013 15:51,7992,1,1,49.99,19.49,26-10-2013,15:51:07
8023,26-10-2013 16:05,7993,1,1,49.99,19.49,26-10-2013,16:05:17
8024,26-10-2013 23:04,7994,1,1,49.99,19.49,26-10-2013,23:04:12
8025,26-10-2013 23:08,7995,1,1,49.99,19.49,26-10-2013,23:08:22
8026,26-10-2013 23:21,7996,1,1,49.99,19.49,26-10-2013,23:21:00
8027,27-10-2013 04:05,7997,1,1,49.99,19.49,27-10-2013,04:05:52
8028,27-10-2013 04:18,7998,1,1,49.99,19.49,27-10-2013,04:18:30
8029,27-10-2013 08:46,7999,1,1,49.99,19.49,27-10-2013,08:46:40
8030,27-10-2013 14:33,8000,1,1,49.99,19.49,27-10-2013,14:33:56
8031,27-10-2013 15:42,8001,1,1,49.99,19.49,27-10-2013,15:42:23
8032,27-10-2013 19:03,8002,1,1,49.99,19.49,27-10-2013,19:03:05
8033,27-10-2013 19:10,8003,1,1,49.99,19.49,27-10-2013,19:10:26
8034,27-10-2013 22:35,8004,1,1,49.99,19.49,27-10-2013,22:35:33
8035,27-10-2013 23:06,8005,1,1,49.99,19.49,27-10-2013,23:06:40
8036,28-10-2013 00:29,8006,2,1,59.99,22.49,28-10-2013,00:29:39
8037,28-10-2013 00:34,8007,2,1,59.99,22.49,28-10-2013,00:34:49
8038,28-10-2013 03:05,8008,1,1,49.99,19.49,28-10-2013,03:05:11
8039,28-10-2013 03:13,8009,1,1,49.99,19.49,28-10-2013,03:13:05
8040,28-10-2013 03:18,8010,1,1,49.99,19.49,28-10-2013,03:18:05
8041,28-10-2013 04:24,8011,1,1,49.99,19.49,28-10-2013,04:24:04
8042,28-10-2013 04:33,8012,1,1,49.99,19.49,28-10-2013,04:33:12
8043,28-10-2013 06:07,8013,1,1,49.99,19.49,28-10-2013,06:07:05
8044,28-10-2013 09:11,8014,1,1,49.99,19.49,28-10-2013,09:11:28
8045,28-10-2013 09:12,8015,1,1,49.99,19.49,28-10-2013,09:12:33
8046,28-10-2013 09:42,8016,1,1,49.99,19.49,28-10-2013,09:42:09
8047,28-10-2013 10:05,8017,1,1,49.99,19.49,28-10-2013,10:05:40
8048,28-10-2013 10:39,8018,2,1,59.99,22.49,28-10-2013,10:39:16
8049,28-10-2013 10:57,8019,1,1,49.99,19.49,28-10-2013,10:57:27
8050,28-10-2013 12:07,8020,2,1,59.99,22.49,28-10-2013,12:07:14
8051,28-10-2013 14:07,8021,1,1,49.99,19.49,28-10-2013,14:07:29
8052,28-10-2013 14:38,8022,1,1,49.99,19.49,28-10-2013,14:38:35
8053,28-10-2013 15:20,8023,1,1,49.99,19.49,28-10-2013,15:20:56
8054,28-10-2013 15:33,8024,1,1,49.99,19.49,28-10-2013,15:33:11
8055,28-10-2013 15:41,8025,1,1,49.99,19.49,28-10-2013,15:41:58
8056,28-10-2013 15:54,8026,1,1,49.99,19.49,28-10-2013,15:54:00
8057,28-10-2013 18:43,8027,1,1,49.99,19.49,28-10-2013,18:43:21
8058,28-10-2013 21:20,8028,1,1,49.99,19.49,28-10-2013,21:20:44
8059,28-10-2013 21:24,8029,1,1,49.99,19.49,28-10-2013,21:24:11
8060,28-10-2013 21:49,8030,1,1,49.99,19.49,28-10-2013,21:49:54
8061,28-10-2013 22:18,8031,1,1,49.99,19.49,28-10-2013,22:18:34
8062,29-10-2013 01:40,8032,2,1,59.99,22.49,29-10-2013,01:40:07
8063,29-10-2013 03:21,8033,1,1,49.99,19.49,29-10-2013,03:21:05
8064,29-10-2013 03:45,8034,1,1,49.99,19.49,29-10-2013,03:45:52
8065,29-10-2013 04:39,8035,1,1,49.99,19.49,29-10-2013,04:39:57
8066,29-10-2013 05:08,8036,2,1,59.99,22.49,29-10-2013,05:08:48
8067,29-10-2013 07:48,8037,1,1,49.99,19.49,29-10-2013,07:48:42
8068,29-10-2013 08:40,8038,1,1,49.99,19.49,29-10-2013,08:40:07
8069,29-10-2013 10:19,8039,1,1,49.99,19.49,29-10-2013,10:19:06
8070,29-10-2013 10:45,8040,1,1,49.99,19.49,29-10-2013,10:45:32
8071,29-10-2013 11:34,8041,1,1,49.99,19.49,29-10-2013,11:34:02
8072,29-10-2013 11:39,8042,1,1,49.99,19.49,29-10-2013,11:39:38
8073,29-10-2013 11:43,8043,1,1,49.99,19.49,29-10-2013,11:43:48
8074,29-10-2013 11:52,8044,1,1,49.99,19.49,29-10-2013,11:52:02
8075,29-10-2013 12:20,8045,1,1,49.99,19.49,29-10-2013,12:20:19
8076,29-10-2013 12:55,8046,1,1,49.99,19.49,29-10-2013,12:55:18
8077,29-10-2013 13:00,8047,1,1,49.99,19.49,29-10-2013,13:00:15
8078,29-10-2013 13:33,8048,1,1,49.99,19.49,29-10-2013,13:33:26
8079,29-10-2013 14:39,8049,2,1,59.99,22.49,29-10-2013,14:39:47
8080,29-10-2013 14:43,8050,1,1,49.99,19.49,29-10-2013,14:43:42
8081,29-10-2013 15:23,8051,1,1,49.99,19.49,29-10-2013,15:23:53
8082,29-10-2013 17:11,8052,1,1,49.99,19.49,29-10-2013,17:11:33
8083,29-10-2013 17:49,8053,1,1,49.99,19.49,29-10-2013,17:49:38
8084,29-10-2013 17:59,8054,1,1,49.99,19.49,29-10-2013,17:59:55
8085,29-10-2013 17:59,8054,2,0,59.99,22.49,29-10-2013,17:59:55
8086,29-10-2013 18:05,8055,1,1,49.99,19.49,29-10-2013,18:05:40
8087,29-10-2013 18:34,8056,1,1,49.99,19.49,29-10-2013,18:34:25
8088,29-10-2013 19:01,8057,1,1,49.99,19.49,29-10-2013,19:01:51
8089,29-10-2013 19:19,8058,2,1,59.99,22.49,29-10-2013,19:19:35
8090,29-10-2013 21:07,8059,1,1,49.99,19.49,29-10-2013,21:07:31
8091,29-10-2013 21:30,8060,1,1,49.99,19.49,29-10-2013,21:30:47
8092,29-10-2013 22:39,8061,2,1,59.99,22.49,29-10-2013,22:39:35
8093,30-10-2013 00:07,8062,2,1,59.99,22.49,30-10-2013,00:07:41
8094,30-10-2013 06:22,8063,1,1,49.99,19.49,30-10-2013,06:22:23
8095,30-10-2013 06:42,8064,1,1,49.99,19.49,30-10-2013,06:42:16
8096,30-10-2013 07:22,8065,1,1,49.99,19.49,30-10-2013,07:22:22
8097,30-10-2013 07:22,8065,2,0,59.99,22.49,30-10-2013,07:22:22
8098,30-10-2013 07:23,8066,1,1,49.99,19.49,30-10-2013,07:23:31
8099,30-10-2013 07:41,8067,1,1,49.99,19.49,30-10-2013,07:41:57
8100,30-10-2013 08:07,8068,1,1,49.99,19.49,30-10-2013,08:07:06
8101,30-10-2013 09:47,8069,1,1,49.99,19.49,30-10-2013,09:47:48
8102,30-10-2013 10:56,8070,1,1,49.99,19.49,30-10-2013,10:56:00
8103,30-10-2013 11:31,8071,1,1,49.99,19.49,30-10-2013,11:31:37
8104,30-10-2013 11:44,8072,1,1,49.99,19.49,30-10-2013,11:44:19
8105,30-10-2013 12:24,8073,1,1,49.99,19.49,30-10-2013,12:24:52
8106,30-10-2013 12:40,8074,1,1,49.99,19.49,30-10-2013,12:40:45
8107,30-10-2013 12:43,8075,2,1,59.99,22.49,30-10-2013,12:43:19
8108,30-10-2013 13:10,8076,1,1,49.99,19.49,30-10-2013,13:10:35
8109,30-10-2013 14:11,8077,1,1,49.99,19.49,30-10-2013,14:11:30
8110,30-10-2013 14:11,8078,1,1,49.99,19.49,30-10-2013,14:11:37
8111,30-10-2013 14:30,8079,1,1,49.99,19.49,30-10-2013,14:30:35
8112,30-10-2013 15:07,8080,1,1,49.99,19.49,30-10-2013,15:07:57
8113,30-10-2013 15:27,8081,1,1,49.99,19.49,30-10-2013,15:27:06
8114,30-10-2013 16:30,8082,1,1,49.99,19.49,30-10-2013,16:30:45
8115,30-10-2013 16:54,8083,1,1,49.99,19.49,30-10-2013,16:54:53
8116,30-10-2013 18:00,8084,1,1,49.99,19.49,30-10-2013,18:00:24
8117,30-10-2013 18:37,8085,1,1,49.99,19.49,30-10-2013,18:37:42
8118,30-10-2013 18:37,8086,1,1,49.99,19.49,30-10-2013,18:37:43
8119,30-10-2013 19:18,8087,1,1,49.99,19.49,30-10-2013,19:18:26
8120,30-10-2013 19:45,8088,1,1,49.99,19.49,30-10-2013,19:45:50
8121,30-10-2013 19:50,8089,1,1,49.99,19.49,30-10-2013,19:50:09
8122,30-10-2013 20:40,8090,1,1,49.99,19.49,30-10-2013,20:40:50
8123,30-10-2013 20:40,8090,2,0,59.99,22.49,30-10-2013,20:40:50
8124,30-10-2013 20:56,8091,1,1,49.99,19.49,30-10-2013,20:56:08
8125,30-10-2013 23:30,8092,1,1,49.99,19.49,30-10-2013,23:30:32
8126,30-10-2013 23:57,8093,1,1,49.99,19.49,30-10-2013,23:57:47
8127,31-10-2013 01:06,8094,1,1,49.99,19.49,31-10-2013,01:06:02
8128,31-10-2013 01:06,8094,2,0,59.99,22.49,31-10-2013,01:06:02
8129,31-10-2013 08:31,8095,1,1,49.99,19.49,31-10-2013,08:31:17
8130,31-10-2013 08:41,8096,2,1,59.99,22.49,31-10-2013,08:41:06
8131,31-10-2013 09:22,8097,1,1,49.99,19.49,31-10-2013,09:22:47
8132,31-10-2013 10:42,8098,2,1,59.99,22.49,31-10-2013,10:42:15
8133,31-10-2013 10:42,8099,2,1,59.99,22.49,31-10-2013,10:42:31
8134,31-10-2013 11:04,8100,1,1,49.99,19.49,31-10-2013,11:04:19
8135,31-10-2013 11:41,8101,2,1,59.99,22.49,31-10-2013,11:41:43
8136,31-10-2013 11:53,8102,1,1,49.99,19.49,31-10-2013,11:53:59
8137,31-10-2013 12:24,8103,1,1,49.99,19.49,31-10-2013,12:24:51
8138,31-10-2013 13:12,8104,1,1,49.99,19.49,31-10-2013,13:12:12
8139,31-10-2013 14:23,8105,1,1,49.99,19.49,31-10-2013,14:23:53
8140,31-10-2013 15:43,8106,1,1,49.99,19.49,31-10-2013,15:43:39
8141,31-10-2013 15:56,8107,1,1,49.99,19.49,31-10-2013,15:56:42
8142,31-10-2013 15:56,8108,1,1,49.99,19.49,31-10-2013,15:56:48
8143,31-10-2013 16:24,8109,1,1,49.99,19.49,31-10-2013,16:24:25
8144,31-10-2013 16:24,8109,2,0,59.99,22.49,31-10-2013,16:24:25
8145,31-10-2013 16:33,8110,1,1,49.99,19.49,31-10-2013,16:33:32
8146,31-10-2013 16:33,8110,2,0,59.99,22.49,31-10-2013,16:33:32
8147,31-10-2013 17:17,8111,1,1,49.99,19.49,31-10-2013,17:17:42
8148,31-10-2013 17:20,8112,1,1,49.99,19.49,31-10-2013,17:20:11
8149,31-10-2013 17:34,8113,1,1,49.99,19.49,31-10-2013,17:34:32
8150,31-10-2013 18:03,8114,1,1,49.99,19.49,31-10-2013,18:03:49
8151,31-10-2013 18:17,8115,1,1,49.99,19.49,31-10-2013,18:17:08
8152,31-10-2013 18:18,8116,1,1,49.99,19.49,31-10-2013,18:18:22
8153,31-10-2013 18:48,8117,1,1,49.99,19.49,31-10-2013,18:48:58
